EJERCICIO,programa,componente,incentivo,uni_admin,cve_presupuestal,beneficiario,monto_federal_aportado,tipo_cobertura,zona,entidad,cve_ent,municipio,cve_mun,localidad,cve_loc,cve_inegi,fecha_ini,fechar_ter,tipo_apoyo,direccion,tipodecomite,PESQUERIA,rnpa,RNPA_disponible,entidad_comite,cobertura_comite,pesqueria_estandar,clasificacion_cn,ID_ben
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA SINALOA AC,487000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Mision De La Purisima 2355 Col. Capistrano Residencial Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80194,ESTATAL,TILAPIA,NA,No Disponible,SINALOA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA SINALOA AC-XX-XX-250060001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,SISTEMA PRODUCTO OSTION TABASCO AC,600000,LOCAL,GOLFO DE MEXICO,TABASCO,27,PARAISO,27014,PARAISO,270140001,270140001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,-,ESTATAL,OSTION,NA,No Disponible,TABASCO,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO OSTION TABASCO AC-XX-XX-270140001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE PUEBLA AC,644000,LOCAL,AGUAS INTERIORES,PUEBLA,21,CHIETLA,21051,BUENAVISTA DE BENITO JUAREZ,210510004,210510004,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Carretera Municipal Chietla Tlancualpican S/N Col. Buenavista De Benito Juarez Ciudad Localidad Edo. Puebla C.P. 74586,ESTATAL,BAGRE,NA,No Disponible,PUEBLA,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO BAGRE DEL ESTADO DE PUEBLA AC-XX-XX-210510004
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC,211500,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Soto 283 Col. Obrera Ciudad Ensenada Edo. Baja California C.P. 22830,REGIONAL,ABULON,NA,No Disponible,NA,NACIONAL,ABULONES,CADENAS PRODUCTIVAS,CONSEJO MEXICANO PARA LA PROMOCION DEL ABULON AC-XX-XX-020010001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA YUCATAN AC,373000,LOCAL,CARIBE,YUCATAN,31,MERIDA,31050,MERIDA,310500001,310500001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 31 A 238 Col. Miguel Aleman Ciudad Merida Edo. Yucatan C.P. 97148,ESTATAL,TILAPIA,NA,No Disponible,YUCATAN,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA YUCATAN AC-XX-XX-310500001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC,543000,LOCAL,PACIFICO SUR,MICHOACAN,16,SAHUAYO,16076,SAHUAYO DE MORELOS,160760001,160760001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Aeropuerto 6 Col. J. Trinidad Barragan Ciudad Sahuayo De Morelos Edo. Michoacan C.P. 59020,ESTATAL,BAGRE,NA,No Disponible,MICHOACAN,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC-XX-XX-160760001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,TRUTICOLA ROCHI AC,611000,LOCAL,AGUAS INTERIORES,CHIHUAHUA,8,GUACHOCHI,8027,GUACHOCHI,80270001,80270001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Lote 6 Manzana 31 0 Col. Guachochi Centro Ciudad Localidad Edo. Chihuahua C.P. 33180,ESTATAL,TRUCHA,803000280,Disponible,NA,POR DEFINIR,TRUCHAS,CADENAS PRODUCTIVAS,TRUTICOLA ROCHI AC-TRUTICOLA ROCHI AC-0803000280-080270001
2014,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola., Sistemas Producto,Direccion General de Organizacion y Fomento,S261-4DC,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC,362000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,MATAMOROS,28022,HEROICA MATAMOROS,280220001,280220001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Segunda 500 C Col. Lucero Ciudad Heroica Matamoros Edo. Tamaulipas C.P. 87350,ESTATAL,CAMARON RIBERA,NA,No Disponible,NA,OTROS,CAMARONES,CADENAS PRODUCTIVAS,CAMARONEROS DE RIBERA DEL NOROESTE DE MEXICO AC-XX-XX-280220001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO TILAPIA DE MICHOACAN AC,363000,LOCAL,PACIFICO SUR,MICHOACAN,16,LAZARO CARDENAS,16052,CIUDAD LAZARO CARDENAS,160520001,160520001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,-,ESTATAL,TILAPIA,NA,No Disponible,MICHOACAN,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TILAPIA DE MICHOACAN AC-XX-XX-160520001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO DE ACUACULTORES ORNAMENTALES DEL ESTADO DE MORELOS AC,365000,LOCAL,AGUAS INTERIORES,MORELOS,17,AYALA,17004,CHINAMECA,170040008,170040008, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Carretera Cuautla Chinameca S/N Col. Chinameca Ciudad Localidad Edo. Morelos C.P. 62723,ESTATAL,PECES DE ORNATO,NA,No Disponible,MORELOS,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,CONSEJO DE ACUACULTORES ORNAMENTALES DEL ESTADO DE MORELOS AC-XX-XX-170040008
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO ESCAMA MARINA Y DE AGUAS CONTINENTALES EN EL ESTADO DE VERACRUZ AC,530000,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277,ESTATAL,ESCAMA,NA,No Disponible,VERACRUZ,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO ESCAMA MARINA Y DE AGUAS CONTINENTALES EN EL ESTADO DE VERACRUZ AC-XX-XX-300110001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,ASOCIACION DE PESCADORES DE CAMARON RIBERENOS EN SINALOA AC,595000,LOCAL,PACIFICO NORTE,SINALOA,25,MAZATLAN,25012,MAZATLAN,250120001,250120001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Circuito Villa Lagunas 2941 Col. Villas Del Rio Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80050,ESTATAL,CAMARON RIBERA,NA,No Disponible,SINALOA,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,ASOCIACION DE PESCADORES DE CAMARON RIBERENOS EN SINALOA AC-XX-XX-250120001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO ACUICOLAORNAMENTAL DEL DISTRITO FEDERAL AC,518000,LOCAL,AGUAS INTERIORES,CIUDAD DE MEXICO,9,AZCAPOTZALCO,9002,AZCAPOTZALCO,90020001,90020001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Fortunato Zuazua 61 Col. San Juan Tlihuaca Ciudad Ciudad De Mexico Edo. Ciudad De Mexico C.P. 2400,ESTATAL,PECES DE ORNATO,NA,No Disponible,CDMX,ESTATAL,PECES DE ORNATO,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO ACUICOLAORNAMENTAL DEL DISTRITO FEDERAL AC-XX-XX-090020001
2013,Apoyo a la Inversion en Equipamiento e Infraestructura,"Desarrollo De Capacidades, Innovacion Tecnologica Y Extensionismo Rural",Apoyos para la Integracion de Proyectos,Direccion General de Organizacion y Fomento,S261-4DC,NACIONAL DEL BAGRE AC,1977306.16,LOCAL,AGUAS INTERIORES,SAN LUIS POTOSI,24,CIUDAD VALLES,24013,CIUDAD VALLES,240130001,240130001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Remolino 708 Col.  Ciudad  Edo. San Luis Potosi C.P. ,NACIONAL,BAGRE,NA,No Disponible,NA,NACIONAL,BAGRES,CADENAS PRODUCTIVAS,NACIONAL DEL BAGRE AC-XX-XX-240130001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO OSTION EN SINALOA AC,392000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Ave 7 Valles 4748 Col. Valle Alto Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80050,ESTATAL,OSTION,NA,No Disponible,SINALOA,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO OSTION EN SINALOA AC-XX-XX-250060001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO TRUTICOLA DE VERACRUZ AC,552000,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,XALAPA,30087,XALAPA-ENRIQUEZ,300870001,300870001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Hortencia 3 Col. Adalberto Tejeda Ciudad Xalapa-Enriquez Edo. Veracruz C.P. 91070,ESTATAL,TRUCHA,NA,No Disponible,VERACRUZ,ESTATAL,TRUCHAS,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TRUTICOLA DE VERACRUZ AC-XX-XX-300870001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC,267500,LOCAL,PACIFICO NORTE,SINALOA,25,MAZATLAN,25012,MAZATLAN,250120001,250120001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cerrada Tabachines 125 Col. Arboledas Ii Ciudad Mazatlan Edo. Sinaloa C.P. 82132,ESTATAL,CAMARON ALTAMAR,NA,No Disponible,NA,POR DEFINIR,CAMARONES,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO CAMARON DE ALTAMAR AC-XX-XX-250120001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA VERACRUZ AC,571000,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,VERACRUZ,30193,VERACRUZ,301930001,301930001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Floresta Poniente 767 Col. Floresta Ciudad Veracruz Edo. Veracruz C.P. 91940,ESTATAL,TILAPIA,NA,No Disponible,VERACRUZ,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA VERACRUZ AC-XX-XX-301930001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO RANA MICHOACAN AC,380000,LOCAL,PACIFICO SUR,MICHOACAN,16,MORELIA,16053,MORELIA,160530001,160530001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Periferico Paseo De La Repêblica 1844 Col. Bosque Camelinas Ciudad Morelia Edo. Michoacan C.P. 58290,ESTATAL,RANA,NA,No Disponible,MICHOACAN,ESTATAL,RANAS,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO RANA MICHOACAN AC-XX-XX-160530001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA NAYARIT AC,491000,LOCAL,PACIFICO NORTE,NAYARIT,18,TEPIC,18017,TEPIC,180170001,180170001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. La Paz 1 Col. Pueblo Nuevo Ciudad Xalisco Edo. Nayarit C.P. 63784,ESTATAL,TILAPIA,NA,No Disponible,NAYARIT,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA NAYARIT AC-XX-XX-180170001
2015,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC,797000,LOCAL,AGUAS INTERIORES,PUEBLA,21,HUEYTAMALCO,21076,HUEYTAMALCO,210760001,210760001, 4/30/2015, 3/31/2016,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Dom. Conocido En Lomonateno Grande Sn Col. Hueytamalco Ciudad Localidad Edo. Puebla C.P. 73580,ESTATAL,TILAPIA,NA,No Disponible,PUEBLA,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE ANGELOPOLIS AC-XX-XX-210760001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,SISTEMA PRODUCTO TILAPIA AGUASCALIENTES AC,365000,LOCAL,AGUAS INTERIORES,AGUASCALIENTES,1,CALVILLO,1003,ARROYO OJOCALIENTILLO,10030056,10030056, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Prolongacion Cuauhtemoc 102 Col. Arroyo Ojocalientillo Ciudad Localidad Edo. Aguascalientes C.P. 20852,ESTATAL,TILAPIA,NA,No Disponible,AGUASCALIENTES,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,SISTEMA PRODUCTO TILAPIA AGUASCALIENTES AC-XX-XX-010030056
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,CONSEJO DEL CAMARON EN TAMAULIPAS AC,128000,LOCAL,GOLFO DE MEXICO,TAMAULIPAS,28,MATAMOROS,28022,HEROICA MATAMOROS,280220001,280220001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Belisario Dominguez 1016 Col. Volantin Ciudad Tampico Edo. Tamaulipas C.P. 89199,ESTATAL,CAMARON CAFE DE ALTAMAR,NA,No Disponible,TAMAULIPAS,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,CONSEJO DEL CAMARON EN TAMAULIPAS AC-XX-XX-280220001
2017,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO CAMARON DEL ESTADO DE GUERRERO AC,245000,LOCAL,PACIFICO SUR,GUERRERO,12,COYUCA DE BENITEZ,12021,COYUCA DE BENITEZ,120210001,120210001, 5/23/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 20 De Noviembre 8 Col. Coyuca De Benitez Centro Ciudad Coyuca De Benitez Edo. Guerrero C.P. 40970,ESTATAL,CAMARON CULTIVO,NA,No Disponible,GUERRERO,ESTATAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO CAMARON DEL ESTADO DE GUERRERO AC-XX-XX-120210001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONASIPRO ESCAMA DE MEXICO AC,211111,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001, 8/30/2019,11/29/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277.,NACIONAL,ESCAMA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,CONASIPRO ESCAMA DE MEXICO AC-XX-XX-300110001
2016,Fomento a la Productividad Pesquera y Acuicola,Integracion Productiva y Comercial Pesquera y Acuicola.,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DB,CONASIPRO ESCAMA DE MEXICO AC,1289800,LOCAL,GOLFO DE MEXICO,VERACRUZ,30,ALVARADO,30011,ALVARADO,300110001,300110001,  8/1/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. 15 De Octubre 87 Col. La Trocha Ciudad Alvarado Edo. Veracruz C.P. 95277,NACIONAL,ESCAMA MARINA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,CONASIPRO ESCAMA DE MEXICO AC-XX-XX-300110001
2017,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,CONSEJO NACIONAL OSTRICOLA AC,640000,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,11/15/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Teniente Azueta 187 Col. Seccion Primera Ciudad Ensenada Edo. Baja California C.P. 22800,NACIONAL,OSTION,NA,No Disponible,NA,NACIONAL,OSTIONES,CADENAS PRODUCTIVAS,CONSEJO NACIONAL OSTRICOLA AC-XX-XX-020010001
2013,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC,367600,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA SUR,3,MULEGE,3002,SANTA ROSALIA,30020001,30020001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Privada Cachiri 323 Col. Nueva Puesta Del Sol Ciudad La Paz Edo. Baja California Sur C.P. 23095,ESTATAL,PELAGICOS MENORES (SARDINA),NA,No Disponible,BAJA CALIFORNIA SUR,ESTATAL,PELAGICOS MENORES,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO PELAGICOS MENORES DE BAJA CALIFORNIA SUR AC-XX-XX-030020001
2019,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC,189000,LOCAL,PACIFICO SUR,MICHOACAN,16,SAHUAYO,16076,SAHUAYO DE MORELOS,160760001,160760001,11/14/2019,12/31/2019,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,"Calle Y Num. Aeropuerto # 6 Colonia J. Trinidad Barragán C.P. 59020 Sahuayo, Michoacán.",ESTATAL,BAGRE,NA,No Disponible,MICHOACAN,ESTATAL,BAGRES,CADENAS PRODUCTIVAS,SISTEMA DE PRODUCTO BAGRE MICHOACAN AC-XX-XX-160760001
2014,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA EN SAN LUIS POTOSI AC,980000,LOCAL,AGUAS INTERIORES,SAN LUIS POTOSI,24,SAN LUIS POTOSI,24028,SAN LUIS POTOSI,240280001,240280001,  4/7/2014, 3/31/2015,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Cordillera Del Marquez 161 C Col. Lomas 4A Seccion Ciudad San Luis Potosi Edo. San Luis Potosi C.P. 78216,ESTATAL,TILAPIA,NA,No Disponible,SAN LUIS POTOSI,ESTATAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE ESTATAL SISTEMA PRODUCTO TILAPIA EN SAN LUIS POTOSI AC-XX-XX-240280001
2018,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,COMITE ESTATAL EN SONORA DEL SISTEMA PRODUCTO OSTION AC,502000,LOCAL,PACIFICO NORTE,SONORA,26,HERMOSILLO,26030,HERMOSILLO,260300001,260300001, 2/20/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Boulevard Vildosola 147-D Col. Villa De Seris Sur Ciudad Hermosillo Edo. Sonora C.P. 83280,ESTATAL,OSTION,NA,No Disponible,SONORA,ESTATAL,OSTIONES,CADENAS PRODUCTIVAS,COMITE ESTATAL EN SONORA DEL SISTEMA PRODUCTO OSTION AC-XX-XX-260300001
2013,Apoyo a la Inversion en Equipamiento e Infraestructura,"Desarrollo De Capacidades, Innovacion Tecnologica Y Extensionismo Rural",Apoyos para la Integracion de Proyectos,Direccion General de Organizacion y Fomento,S261-4DC,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC,2000000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Miguel Hidalgo  373 Col.  Ciudad  Edo. Sinaloa C.P. ,NACIONAL,TILAPIA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC-XX-XX-250060001
2016,Vinculacion Productiva,Desarrollo de Cadenas Productivas,NA,Direccion General de Organizacion y Fomento,U013-UAI,PRODUCTORES DE ERIZO DE BAJA CALIFORNIA AC,202500,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001,  5/3/2016, 3/31/2017,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. San Felipe 107 Col. Reforma Ciudad Ensenada Edo. Baja California C.P. 22830,ESTATAL,ERIZO,NA,No Disponible,BAJA CALIFORNIA,ESTATAL,ERIZOS,CADENAS PRODUCTIVAS,PRODUCTORES DE ERIZO DE BAJA CALIFORNIA AC-XX-XX-020010001
2018,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE CULTIVO AC,702000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001, 7/31/2018,11/30/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Rio Ameca 1864 Col. Los Pinos Ciudad Culiacan Rosales Edo. Sinaloa C.P. 80128,NACIONAL,CAMARON CULTIVO,NA,No Disponible,NA,NACIONAL,CAMARONES,CADENAS PRODUCTIVAS,COMITE NACIONAL SISTEMA PRODUCTO CAMARON DE CULTIVO AC-XX-XX-250060001
2017,Fomento a la Productividad Pesquera y Acuicola,Fomento al Consumo,Desarrollo de Cadenas Productivas,Direccion General de Organizacion y Fomento,S261-4DF,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC,1320000,LOCAL,PACIFICO NORTE,SINALOA,25,CULIACAN,25006,CULIACAN ROSALES,250060001,250060001,10/27/2017, 3/31/2018,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Miguel Hidalgo  373 Col.  Ciudad  Edo. Sinaloa C.P. ,NACIONAL,TILAPIA,NA,No Disponible,NA,NACIONAL,ESCAMA,CADENAS PRODUCTIVAS,COMITE SISTEMA PRODUCTO TILAPIA DE MEXICO AC-XX-XX-250060001
2013,Apoyo a la Inversion en Equipamiento e Infraestructura,"Desarrollo De Capacidades, Innovacion Tecnologica Y Extensionismo Rural",Apoyos para la Integracion de Proyectos,Direccion General de Organizacion y Fomento,S261-4DC,CONSEJO NACIONAL OSTRICOLA AC,1998370.71,LOCAL,PACIFICO NORTE,BAJA CALIFORNIA,2,ENSENADA,2001,ENSENADA,20010001,20010001, 6/21/2013, 3/31/2014,APOYO PARA FORTALECIMIENTO DE CADENAS PRODUCTIVAS,Calle Y Num. Teniente Azueta 187 Col. Seccion Primera Ciudad Ensenada Edo. Baja California C.P. 22800,NACIONAL,OSTION,NA,No Disponible,NA,NACIONAL,OSTIONES,CADENAS PRODUCTIVAS,CONSEJO NACIONAL OSTRICOLA AC-XX-XX-020010001
