CVE_LOC,CVE_MUN,CVE_ENT,NOM_LOC,NOM_MUN,NOM_ENT,rnpa,tot_subsidies,POBTOT,POBFEM,POBMAS,deci_lon,deci_lat
290330001,29033,29,TLAXCALA DE XICOHTENCATL,TLAXCALA,TLAXCALA,NA,33101.64,13555,7357,6198,-98.23764027777779,19.31655277777778
290340001,29034,29,TLAXCO,TLAXCO,TLAXCALA,2900001419,200000,17978,9382,8596,-98.11920111111111,19.614889444444447
290440001,29044,29,ZACATELCO,ZACATELCO,TLAXCALA,2900000700,39000,45587,23716,21871,-98.24022638888889,19.21615
290510001,29051,29,SAN JERONIMO ZACUALPAN,SAN JERONIMO ZACUALPAN,TLAXCALA,2900000783,100000,4061,2137,1924,-98.26261722222222,19.241711944444447
290510001,29051,29,SAN JERONIMO ZACUALPAN,SAN JERONIMO ZACUALPAN,TLAXCALA,2901002523,2911000,4061,2137,1924,-98.26261722222222,19.241711944444447
300010001,30001,30,ACAJETE,ACAJETE,VERACRUZ DE IGNACIO DE LA LLAVE,2808007054,120146,1810,882,928,-97.01045361111112,19.586974444444444
300010001,30001,30,ACAJETE,ACAJETE,VERACRUZ DE IGNACIO DE LA LLAVE,3012000919,149026,1810,882,928,-97.01045361111112,19.586974444444444
300010001,30001,30,ACAJETE,ACAJETE,VERACRUZ DE IGNACIO DE LA LLAVE,3013000207,61576,1810,882,928,-97.01045361111112,19.586974444444444
300010001,30001,30,ACAJETE,ACAJETE,VERACRUZ DE IGNACIO DE LA LLAVE,3013000967,175025,1810,882,928,-97.01045361111112,19.586974444444444
300040001,30004,30,ACTOPAN,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011009465,948852,4607,2417,2190,-96.61688138888888,19.50405111111111
300040001,30004,30,ACTOPAN,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011011446,225761,4607,2417,2190,-96.61688138888888,19.50405111111111
300040008,30004,30,BUENOS AIRES,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011017260,306549,32,16,16,-96.51512027777778,19.461461944444444
300040033,30004,30,PALMAS DE ABAJO,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011002791,180918,988,510,478,-96.43596666666667,19.590526666666666
300040048,30004,30,TINAJITAS,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011002791,60306,2038,1062,976,-96.44262861111112,19.618721944444445
300040048,30004,30,TINAJITAS,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011005653,619500,2038,1062,976,-96.44262861111112,19.618721944444445
300040082,30004,30,LA MANCHA EL PARAISO,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011002791,526254,12,6,6,-96.38438777777779,19.596039166666664
300040083,30004,30,CRUCERO DE LA MANCHA,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011002791,60306,45,26,19,-96.38741416666667,19.58299722222222
300040104,30004,30,VILLA RICA DE LA VERACRUZ,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011005653,575881,180,85,95,-96.4,19.67674277777778
300040104,30004,30,VILLA RICA DE LA VERACRUZ,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011009465,826943,180,85,95,-96.4,19.67674277777778
300040104,30004,30,VILLA RICA DE LA VERACRUZ,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011011446,106250,180,85,95,-96.4,19.67674277777778
300040116,30004,30,EL PORVENIR,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011005653,71286,121,61,60,-96.45671916666667,19.635089999999998
300040197,30004,30,BUENOS AIRES,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011017260,21675,12,5,7,-96.46922055555555,19.691135
300040206,30004,30,LAS ROCAS,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,3011002791,601060,66,32,34,-96.40143194444445,19.604568055555557
300050001,30005,30,ACULA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3001007305,1337907,2761,1388,1373,-95.77458388888888,18.506030555555554
300050001,30005,30,ACULA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3001007610,162885,2761,1388,1373,-95.77458388888888,18.506030555555554
300050001,30005,30,ACULA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,1420817,2761,1388,1373,-95.77458388888888,18.506030555555554
300050001,30005,30,ACULA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004585,130288,2761,1388,1373,-95.77458388888888,18.506030555555554
300050002,30005,30,ABREVADERO,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,602301,122,63,59,-95.77656277777778,18.56354388888889
300050002,30005,30,ABREVADERO,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,NA,307165,122,63,59,-95.77656277777778,18.56354388888889
300050016,30005,30,EL JIOTAL,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,104054,141,61,80,-95.78482138888889,18.59129472222222
300050016,30005,30,EL JIOTAL,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009006390,200900,141,61,80,-95.78482138888889,18.59129472222222
300050018,30005,30,LA MOJARRA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3001007305,723777,139,62,77,-95.79945277777777,18.615468055555557
300050018,30005,30,LA MOJARRA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3001007610,1359036,139,62,77,-95.79945277777777,18.615468055555557
300050018,30005,30,LA MOJARRA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,17571,139,62,77,-95.79945277777777,18.615468055555557
300050021,30005,30,POZA HONDA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,17571,141,65,76,-95.76570777777778,18.54619138888889
300050021,30005,30,POZA HONDA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004734,124589,141,65,76,-95.76570777777778,18.54619138888889
300050021,30005,30,POZA HONDA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009005483,168857,141,65,76,-95.76570777777778,18.54619138888889
300050021,30005,30,POZA HONDA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009005954,77721,141,65,76,-95.76570777777778,18.54619138888889
300050021,30005,30,POZA HONDA,ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009006325,222275,141,65,76,-95.76570777777778,18.54619138888889
300050057,30005,30,SAN CARLOS (EL CEDRAL),ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004403,75721,52,25,27,-95.75990083333333,18.528905277777778
300050057,30005,30,SAN CARLOS (EL CEDRAL),ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,3009004734,84813,52,25,27,-95.75990083333333,18.528905277777778
300050057,30005,30,SAN CARLOS (EL CEDRAL),ACULA,VERACRUZ DE IGNACIO DE LA LLAVE,NA,84813,52,25,27,-95.75990083333333,18.528905277777778
300090001,30009,30,ALTO LUCERO,ALTO LUCERO DE GUTIERREZ BARRIOS,VERACRUZ DE IGNACIO DE LA LLAVE,3011007485,196141,5238,2666,2572,-96.73361944444444,19.62352472222222
300090046,30009,30,PALMA SOLA,ALTO LUCERO DE GUTIERREZ BARRIOS,VERACRUZ DE IGNACIO DE LA LLAVE,3011016973,275643,3227,1656,1571,-96.43254,19.771798055555553
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,1603001031,972461,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,2306001492,270746,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,2508010366,917133.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000136,269493,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000581,2188755.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000623,272199,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000672,2012147,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000722,62895,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000730,2698123,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001000748,1373597,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001001696,2874281,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001001803,143408,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001003049,82725,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001003502,124950,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001003601,225761,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001003874,1026970,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001003924,2353187,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001004195,60029,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001004468,210018,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001004716,4299199.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001004740,338264,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001005051,128358,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001005630,225488,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001005671,722095,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001005721,276993,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001005796,165240,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006067,641716,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006075,1963468,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006588,5150340,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006612,313294,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006695,157463,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006802,206079,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001006893,1890690,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007016,124950,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007032,124814,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007073,1633091,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007220,1551609,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007230,690720,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007305,373718,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007438,281001,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007446,225761,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007578,345336,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007610,162885,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007800,124814,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007859,1684592,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007891,184666,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007925,346598,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007941,4210608,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007958,483972,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001007974,184666,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008022,950267,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008162,217520,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008188,976723,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008238,75118,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008246,184666,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008295,446945.36,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008311,890575,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008352,466325,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008378,1750806,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008386,117640,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008394,740701,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008469,225761,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008501,110295,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008543,375475,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008576,165240,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008675,353575,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008709,2207083.4,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008725,1120861,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008758,248175,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008766,3745381,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008816,896369.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008824,293808,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008873,1146341,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008881,824505,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008931,3962160,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008943,2136834,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001008949,1012531,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009111,3462963,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009129,611623,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009137,119016,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009225,3737806,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009228,228684,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009343,60029,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009384,1430596,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009434,2588484,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009459,126842,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009467,1172078,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009475,1146414,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009483,359522,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009517,1384580,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009533,1351608,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009566,2443978,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009574,504891,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009673,1819465.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009723,2100022.8,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009764,948048,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009772,173274,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009780,371110,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009798,1416415,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009814,263930,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009889,3105101.2,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009913,139000,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009939,388717,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001009947,100450,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010093,349031,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010101,782063,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010242,764324,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010267,52700,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010317,148000,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010408,550695,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010424,276915,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3001010432,419568,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3002005050,313024,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3002007551,426718,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3002008112,117640,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3009004205,60029,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3009004551,82725,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011000274,225761,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011000803,143820,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011001595,124814,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011002239,184666,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011002809,180087,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011003955,157463,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011006164,124814,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011006560,225761,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011007048,143820,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011007675,124950,20797,10995,9802,-95.76392916666667,18.7742775
300110001,30011,30,ALVARADO,ALVARADO,VERACRUZ DE IGNACIO DE LA LLAVE,3011008020,225761,20797,10995,9802,-95.76392916666667,18.7742775
