CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,POBTOT,POBFEM,POBMAS,deci_lon,deci_lat
160200011,16020,1160044,35,vessel modernization,1605000312,MICHOACAN DE OCAMPO,CUITZEO,MARIANO ESCOBEDO (SAN LORENZO),16,4566,2282,2284,-101.05935916666667,19.96504138888889
160200011,16020,45000,1,vessel modernization,1605000379,MICHOACAN DE OCAMPO,CUITZEO,MARIANO ESCOBEDO (SAN LORENZO),16,4566,2282,2284,-101.05935916666667,19.96504138888889
160200012,16020,28050,1,vessel modernization,1605000312,MICHOACAN DE OCAMPO,CUITZEO,LA PALMA,16,207,119,88,-101.14070694444445,19.92359638888889
160200014,16020,64362,1,vessel modernization,1605000353,MICHOACAN DE OCAMPO,CUITZEO,COLONIA DE RANCHO SECO (EL CERRITO),16,131,74,57,-101.16880444444445,20.082001666666667
160200016,16020,137700,6,vessel modernization,1605000262,MICHOACAN DE OCAMPO,CUITZEO,SAN AGUSTIN DEL PULQUE,16,4062,2117,1945,-101.07274277777778,19.961604166666667
160200016,16020,148920,3,vessel modernization,1605000379,MICHOACAN DE OCAMPO,CUITZEO,SAN AGUSTIN DEL PULQUE,16,4062,2117,1945,-101.07274277777778,19.961604166666667
160200025,16020,87940,2,vessel modernization,1605000312,NA,NA,NA,NA,NA,NA,NA,NA,NA
160200032,16020,225000,5,vessel modernization,1605000379,NA,NA,NA,NA,NA,NA,NA,NA,NA
160290001,16029,3922269,33,vessel modernization,1602000927,MICHOACAN DE OCAMPO,CHURUMUCO,CHURUMUCO DE MORELOS,16,4407,2283,2124,-101.64655250000001,18.664557777777777
160290001,16029,139800,1,vessel modernization,1602001198,MICHOACAN DE OCAMPO,CHURUMUCO,CHURUMUCO DE MORELOS,16,4407,2283,2124,-101.64655250000001,18.664557777777777
160290001,16029,173000,1,vessel modernization,1605000927,MICHOACAN DE OCAMPO,CHURUMUCO,CHURUMUCO DE MORELOS,16,4407,2283,2124,-101.64655250000001,18.664557777777777
160290005,16029,20400,1,vessel modernization,1602000927,MICHOACAN DE OCAMPO,CHURUMUCO,EL AHUIJOTE,16,78,39,39,-101.76738305555556,18.709949166666664
160290014,16029,178500,1,vessel modernization,1602000927,MICHOACAN DE OCAMPO,CHURUMUCO,CANIPIO,16,13,8,5,-101.68743805555556,18.68862111111111
160290019,16029,439400,6,vessel modernization,1602000117,MICHOACAN DE OCAMPO,CHURUMUCO,LOS CIMIENTOS,16,239,123,116,-101.75833333333334,18.66722222222222
160290040,16029,91120,4,vessel modernization,1602000117,MICHOACAN DE OCAMPO,CHURUMUCO,LOMA EL GUAYACAN,16,441,219,222,-101.76260833333333,18.66170888888889
160290040,16029,71400,3,vessel modernization,1602000745,MICHOACAN DE OCAMPO,CHURUMUCO,LOMA EL GUAYACAN,16,441,219,222,-101.76260833333333,18.66170888888889
160290084,16029,173000,1,vessel modernization,1602000927,MICHOACAN DE OCAMPO,CHURUMUCO,SAN ANTONIO,16,87,42,45,-101.51972888888889,18.669644444444447
160290089,16029,112310,4,vessel modernization,1602000232,MICHOACAN DE OCAMPO,CHURUMUCO,SAN MARTIN DE LA LUZ,16,437,214,223,-101.80660638888888,18.64530138888889
160290089,16029,61200,2,vessel modernization,1603000173,MICHOACAN DE OCAMPO,CHURUMUCO,SAN MARTIN DE LA LUZ,16,437,214,223,-101.80660638888888,18.64530138888889
160290132,16029,204000,1,vessel modernization,1602000323,MICHOACAN DE OCAMPO,CHURUMUCO,EL CUERAMATO,16,18,9,9,-101.76749166666667,18.69934277777778
160350001,16035,81345,1,vessel modernization,1602000372,MICHOACAN DE OCAMPO,LA HUACANA,LA HUACANA,16,9643,5017,4626,-101.80886722222222,18.962886944444445
160350001,16035,23460,1,vessel modernization,1602000802,MICHOACAN DE OCAMPO,LA HUACANA,LA HUACANA,16,9643,5017,4626,-101.80886722222222,18.962886944444445
160350001,16035,345050,2,vessel modernization,NA,MICHOACAN DE OCAMPO,LA HUACANA,LA HUACANA,16,9643,5017,4626,-101.80886722222222,18.962886944444445
160350012,16035,232950,3,vessel modernization,NA,MICHOACAN DE OCAMPO,LA HUACANA,BELLAS FUENTES (NUEVO CENTRO),16,646,331,315,-102.00787166666667,18.74416638888889
160350027,16035,178500,1,vessel modernization,1602000727,MICHOACAN DE OCAMPO,LA HUACANA,LAS CRUCES (LAS CRUCITAS),16,83,35,48,-101.81620638888889,18.766040277777776
160350039,16035,69400,1,vessel modernization,1602000646,MICHOACAN DE OCAMPO,LA HUACANA,EL CHILAR,16,109,56,53,-102.12614388888888,18.82139388888889
160350039,16035,193500,3,vessel modernization,1605000346,MICHOACAN DE OCAMPO,LA HUACANA,EL CHILAR,16,109,56,53,-102.12614388888888,18.82139388888889
160350046,16035,154250,3,vessel modernization,1602000727,MICHOACAN DE OCAMPO,LA HUACANA,GUADALUPE DE OROPEO,16,100,51,49,-101.80855083333333,18.747398333333333
160350047,16035,123650,2,vessel modernization,1602000727,MICHOACAN DE OCAMPO,LA HUACANA,HACIENDA VIEJA,16,171,79,92,-101.81741638888889,18.729466388888888
160350060,16035,102000,4,vessel modernization,1602000687,MICHOACAN DE OCAMPO,LA HUACANA,EL LINDERO,16,255,122,133,-101.82908916666666,18.724410555555554
160350060,16035,30600,1,vessel modernization,1602000869,MICHOACAN DE OCAMPO,LA HUACANA,EL LINDERO,16,255,122,133,-101.82908916666666,18.724410555555554
160350060,16035,92400,1,vessel modernization,1602001198,MICHOACAN DE OCAMPO,LA HUACANA,EL LINDERO,16,255,122,133,-101.82908916666666,18.724410555555554
160350082,16035,61200,2,vessel modernization,1602000851,MICHOACAN DE OCAMPO,LA HUACANA,PIEDRA VERDE,16,421,212,209,-101.93031916666668,18.798714722222226
160350082,16035,96450,1,vessel modernization,1602001172,MICHOACAN DE OCAMPO,LA HUACANA,PIEDRA VERDE,16,421,212,209,-101.93031916666668,18.798714722222226
160350082,16035,25500,1,vessel modernization,NA,MICHOACAN DE OCAMPO,LA HUACANA,PIEDRA VERDE,16,421,212,209,-101.93031916666668,18.798714722222226
160350087,16035,378400,5,vessel modernization,1602000646,MICHOACAN DE OCAMPO,LA HUACANA,POTRERILLOS DE RENTERIA (CUPUANCILLO),16,191,96,95,-102.10547888888888,18.81634916666667
160350087,16035,736700,9,vessel modernization,1605000346,MICHOACAN DE OCAMPO,LA HUACANA,POTRERILLOS DE RENTERIA (CUPUANCILLO),16,191,96,95,-102.10547888888888,18.81634916666667
160350087,16035,65900,1,vessel modernization,1607001045,MICHOACAN DE OCAMPO,LA HUACANA,POTRERILLOS DE RENTERIA (CUPUANCILLO),16,191,96,95,-102.10547888888888,18.81634916666667
160350096,16035,17000,1,vessel modernization,402005896,MICHOACAN DE OCAMPO,LA HUACANA,SAN FRANCISCO DE LOS RANCHOS (EL FALSETE),16,440,227,213,-102.01661166666666,18.70325722222222
160350098,16035,153000,5,vessel modernization,1602000802,MICHOACAN DE OCAMPO,LA HUACANA,SAN PEDRO BARAJAS,16,451,232,219,-102.05174527777777,18.783922500000003
160350115,16035,37400,1,vessel modernization,1602000869,MICHOACAN DE OCAMPO,LA HUACANA,EL CANELO,16,227,126,101,-101.84075166666666,18.702972499999998
160350115,16035,105400,5,vessel modernization,1602000935,MICHOACAN DE OCAMPO,LA HUACANA,EL CANELO,16,227,126,101,-101.84075166666666,18.702972499999998
160350138,16035,26962,1,vessel modernization,1602000372,MICHOACAN DE OCAMPO,LA HUACANA,EL EMBARCADERO,16,89,47,42,-101.90578527777778,18.940664722222223
160350150,16035,281600,2,vessel modernization,1602000067,MICHOACAN DE OCAMPO,LA HUACANA,LOS CIRIANCITOS (LAZARO CARDENAS),16,670,340,330,-102.00304027777777,18.688365555555556
160350283,16035,25500,1,vessel modernization,1602000935,MICHOACAN DE OCAMPO,LA HUACANA,SAN MIGUEL SILAHUA (LA NOPALERA),16,133,74,59,-101.82274555555556,18.722560833333333
160360001,16036,161650,2,vessel modernization,1600000044,MICHOACAN DE OCAMPO,HUANDACAREO,HUANDACAREO,16,6689,3465,3224,-101.27585333333333,19.988704444444444
160360002,16036,52683,1,vessel modernization,1600000044,MICHOACAN DE OCAMPO,HUANDACAREO,CAPACHO,16,1969,1058,911,-101.22811861111111,19.9633975
160380001,16038,47600,2,vessel modernization,1603000090,MICHOACAN DE OCAMPO,HUETAMO,HUETAMO DE NUNEZ,16,23836,12248,11588,-100.89972472222223,18.626425833333332
160380001,16038,23800,1,vessel modernization,1605000346,MICHOACAN DE OCAMPO,HUETAMO,HUETAMO DE NUNEZ,16,23836,12248,11588,-100.89972472222223,18.626425833333332
160380050,16038,23800,1,vessel modernization,1603000090,MICHOACAN DE OCAMPO,HUETAMO,LOS CHILES,16,2,NA,NA,-101.46114444444444,18.52290888888889
160380119,16038,261800,11,vessel modernization,1603000090,MICHOACAN DE OCAMPO,HUETAMO,SAN JERONIMO,16,869,455,414,-101.32469138888888,18.53183888888889
160380363,16038,23800,1,vessel modernization,1602001198,MICHOACAN DE OCAMPO,HUETAMO,SANTA ROSA,16,71,37,34,-101.33208805555554,18.55262777777778
160520001,16052,226485,1,vessel modernization,1600000085,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,100450,1,vessel modernization,1601000142,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,1198018,9,vessel modernization,1601000206,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,497652,2,vessel modernization,1601000209,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,178500,1,vessel modernization,1601000241,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,165084,1,vessel modernization,1601000472,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,271830,1,vessel modernization,1601000522,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,3169715,18,vessel modernization,1601000563,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,726227,5,vessel modernization,1601000613,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,212614,1,vessel modernization,1601000673,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,328758,2,vessel modernization,1601000753,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,196141,1,vessel modernization,1601000779,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,1568231,9,vessel modernization,1601000928,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,225761,1,vessel modernization,1601000936,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,732612,4,vessel modernization,1601000944,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,271830,1,vessel modernization,1601001140,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,125301,1,vessel modernization,1601001215,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,125300,1,vessel modernization,1601001249,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,401013,2,vessel modernization,1601001272,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,578920,3,vessel modernization,1601001389,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,1175550,15,vessel modernization,1601001405,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,2050726,11,vessel modernization,1601001421,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,1170678,8,vessel modernization,1601001488,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,353852,2,vessel modernization,1601001603,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520001,16052,932838,5,vessel modernization,NA,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CIUDAD LAZARO CARDENAS,16,83637,42325,41312,-102.19798083333333,17.962334166666665
160520023,16052,13585,1,vessel modernization,1601001421,MICHOACAN DE OCAMPO,LAZARO CARDENAS,BOCA SECA,16,34,17,17,-102.58370277777777,18.04416
160520035,16052,592243,2,vessel modernization,1601000209,MICHOACAN DE OCAMPO,LAZARO CARDENAS,BAHIA BUFADERO (CALETA DE CAMPOS),16,2864,1416,1448,-102.7555225,18.077741666666668
160520035,16052,100300,1,vessel modernization,1601001603,MICHOACAN DE OCAMPO,LAZARO CARDENAS,BAHIA BUFADERO (CALETA DE CAMPOS),16,2864,1416,1448,-102.7555225,18.077741666666668
160520065,16052,208420,1,vessel modernization,1601001033,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CHUCUTITAN,16,740,360,380,-102.46662916666666,18.02321333333333
160520077,16052,728613,3,vessel modernization,1601000206,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520077,16052,78200,1,vessel modernization,1601000563,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520077,16052,226485,1,vessel modernization,1601000613,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520077,16052,324287,1,vessel modernization,1601000944,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520077,16052,359522,2,vessel modernization,1601001249,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520077,16052,226485,1,vessel modernization,1601001421,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS GUACAMAYAS,16,39613,20024,19589,-102.21102861111112,18.019546388888887
160520150,16052,208420,1,vessel modernization,1601000126,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS PENAS,16,254,123,131,-102.50119472222222,18.022450277777775
160520150,16052,743580,5,vessel modernization,1601000191,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS PENAS,16,254,123,131,-102.50119472222222,18.022450277777775
160520150,16052,203490,1,vessel modernization,NA,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LAS PENAS,16,254,123,131,-102.50119472222222,18.022450277777775
160520158,16052,420494,5,vessel modernization,1601000605,MICHOACAN DE OCAMPO,LAZARO CARDENAS,PLAYA AZUL,16,3389,1679,1710,-102.35014888888888,17.982308611111108
160520158,16052,81850,1,vessel modernization,1601000936,MICHOACAN DE OCAMPO,LAZARO CARDENAS,PLAYA AZUL,16,3389,1679,1710,-102.35014888888888,17.982308611111108
160520231,16052,205190,2,vessel modernization,1601000654,MICHOACAN DE OCAMPO,LAZARO CARDENAS,EL CARRIZALILLO,16,91,48,43,-102.70495833333334,18.059408611111113
160520240,16052,216843,1,vessel modernization,1601000993,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CALETILLA DE MEXCALHUACAN,16,33,16,17,-102.64854055555556,18.05079027777778
160520240,16052,216843,1,vessel modernization,1601001579,MICHOACAN DE OCAMPO,LAZARO CARDENAS,CALETILLA DE MEXCALHUACAN,16,33,16,17,-102.64854055555556,18.05079027777778
160520284,16052,61098,1,vessel modernization,1601001249,MICHOACAN DE OCAMPO,LAZARO CARDENAS,LA VILLITA,16,222,118,104,-102.1888888888889,18.046666666666667
160520304,16052,324287,1,vessel modernization,1601001421,NA,NA,NA,NA,NA,NA,NA,NA,NA
160520461,16052,83215,1,vessel modernization,1601000563,MICHOACAN DE OCAMPO,LAZARO CARDENAS,COLONIA AMPLIACION INDEPENDENCIA,16,15,9,6,-102.21371722222223,17.95465972222222
160550001,16055,70380,3,vessel modernization,1602000489,MICHOACAN DE OCAMPO,MUGICA,NUEVA ITALIA DE RUIZ,16,32328,16547,15781,-102.08673416666666,19.028804722222223
160550014,16055,23460,1,vessel modernization,1602000048,MICHOACAN DE OCAMPO,MUGICA,GAMBARA,16,3176,1645,1531,-102.11325249999999,18.930899166666666
160550014,16055,93840,4,vessel modernization,1602000489,MICHOACAN DE OCAMPO,MUGICA,GAMBARA,16,3176,1645,1531,-102.11325249999999,18.930899166666666
160550024,16055,46920,2,vessel modernization,1602000489,MICHOACAN DE OCAMPO,MUGICA,NUEVO CORONDIRO,16,516,247,269,-102.12567583333333,19.052567222222223
160550024,16055,63800,1,vessel modernization,1602000646,MICHOACAN DE OCAMPO,MUGICA,NUEVO CORONDIRO,16,516,247,269,-102.12567583333333,19.052567222222223
160690001,16069,22399,1,vessel modernization,1100002052,MICHOACAN DE OCAMPO,LA PIEDAD,LA PIEDAD DE CABADAS,16,87042,45232,41810,-102.0225538888889,20.341450277777778
160710001,16071,161649,2,vessel modernization,1605000346,MICHOACAN DE OCAMPO,PURUANDIRO,PURUANDIRO,16,32333,16690,15643,-101.51520027777778,20.08866527777778
160710061,16071,1494475,19,vessel modernization,1605000346,MICHOACAN DE OCAMPO,PURUANDIRO,VILLACHUATO,16,4195,2126,2069,-101.6329386111111,20.15010861111111
160720001,16072,99308,2,vessel modernization,1605000163,MICHOACAN DE OCAMPO,QUERENDARO,QUERENDARO,16,9473,4923,4550,-100.8834875,19.8100275
160740001,16074,791239,18,vessel modernization,1608000053,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,COJUMATLAN DE REGULES,16,7251,3618,3633,-102.851005,20.118998333333334
160740001,16074,43200,1,vessel modernization,1608000056,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,COJUMATLAN DE REGULES,16,7251,3618,3633,-102.851005,20.118998333333334
160740001,16074,204000,1,vessel modernization,1608002345,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,COJUMATLAN DE REGULES,16,7251,3618,3633,-102.851005,20.118998333333334
160740002,16074,128340,3,vessel modernization,1608000053,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,CALLEJON DE LA CALERA,16,338,167,171,-102.89845361111112,20.161577777777776
160740002,16074,32940,1,vessel modernization,1608002583,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,CALLEJON DE LA CALERA,16,338,167,171,-102.89845361111112,20.161577777777776
160740005,16074,130200,2,vessel modernization,1608000053,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,PETATAN (ISLA DE PETATAN),16,488,240,248,-102.86666666666666,20.16111111111111
160740005,16074,737396,4,vessel modernization,1608000210,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,PETATAN (ISLA DE PETATAN),16,488,240,248,-102.86666666666666,20.16111111111111
160740005,16074,145888,2,vessel modernization,1608002345,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,PETATAN (ISLA DE PETATAN),16,488,240,248,-102.86666666666666,20.16111111111111
160740008,16074,792000,18,vessel modernization,1608000278,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,PUERTO DE LEON,16,281,137,144,-102.80774138888889,20.134549444444445
160740009,16074,216144,4,vessel modernization,1608000046,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,LA PUNTITA,16,326,156,170,-102.80493916666667,20.112504166666668
160740009,16074,43200,1,vessel modernization,1608000053,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,LA PUNTITA,16,326,156,170,-102.80493916666667,20.112504166666668
160740010,16074,523358,11,vessel modernization,1608000202,MICHOACAN DE OCAMPO,COJUMATLAN DE REGULES,RINCON DE MARIA,16,343,160,183,-102.8,20.120833333333334
160780001,16078,149940,5,vessel modernization,1605000205,MICHOACAN DE OCAMPO,SANTA ANA MAYA,SANTA ANA MAYA,16,7220,3703,3517,-101.02176277777778,20.008391666666668
160780007,16078,42297,1,vessel modernization,1605000320,MICHOACAN DE OCAMPO,SANTA ANA MAYA,LA LOBERA,16,619,325,294,-101.06454277777777,20.040723055555556
160780007,16078,56100,1,vessel modernization,1605000411,MICHOACAN DE OCAMPO,SANTA ANA MAYA,LA LOBERA,16,619,325,294,-101.06454277777777,20.040723055555556
160780017,16078,371200,17,vessel modernization,1602001198,MICHOACAN DE OCAMPO,SANTA ANA MAYA,SAN NICOLAS CUIRITZEO,16,367,197,170,-100.9945775,19.98586416666667
160780017,16078,77860,2,vessel modernization,1605000403,MICHOACAN DE OCAMPO,SANTA ANA MAYA,SAN NICOLAS CUIRITZEO,16,367,197,170,-100.9945775,19.98586416666667
160780018,16078,56100,1,vessel modernization,1605000429,MICHOACAN DE OCAMPO,SANTA ANA MAYA,SAN RAFAEL DEL CARRIZAL,16,879,479,400,-101.09178166666666,20.06135111111111
160890001,16089,203343,1,vessel modernization,1404002089,MICHOACAN DE OCAMPO,TEPALCATEPEC,TEPALCATEPEC,16,17293,8766,8527,-102.84370777777777,19.191366666666667
160890001,16089,21760,1,vessel modernization,1600200406,MICHOACAN DE OCAMPO,TEPALCATEPEC,TEPALCATEPEC,16,17293,8766,8527,-102.84370777777777,19.191366666666667
160890001,16089,348160,16,vessel modernization,1602000406,MICHOACAN DE OCAMPO,TEPALCATEPEC,TEPALCATEPEC,16,17293,8766,8527,-102.84370777777777,19.191366666666667
160920001,16092,860331,15,vessel modernization,1604002715,MICHOACAN DE OCAMPO,TIQUICHEO DE NICOLAS ROMERO,TIQUICHEO,16,3664,1878,1786,-100.73645388888889,18.900489444444442
160920624,16092,34000,1,vessel modernization,1604002415,MICHOACAN DE OCAMPO,TIQUICHEO DE NICOLAS ROMERO,NUEVO COPANDARO,16,50,27,23,-100.74321,18.976511666666664
160920624,16092,675800,9,vessel modernization,1604002715,MICHOACAN DE OCAMPO,TIQUICHEO DE NICOLAS ROMERO,NUEVO COPANDARO,16,50,27,23,-100.74321,18.976511666666664
161020001,16102,174258,1,vessel modernization,1601001405,MICHOACAN DE OCAMPO,URUAPAN,URUAPAN,16,299523,155411,144112,-102.06279916666666,19.420887500000003
161030001,16103,68372,1,vessel modernization,1608000038,MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,SAN PEDRO CAHRO,16,11897,6267,5630,-102.65236111111112,20.115974166666668
161030001,16103,371292,3,vessel modernization,1608000376,MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,SAN PEDRO CAHRO,16,11897,6267,5630,-102.65236111111112,20.115974166666668
161030001,16103,122473,1,vessel modernization,1608002653,MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,SAN PEDRO CAHRO,16,11897,6267,5630,-102.65236111111112,20.115974166666668
161030007,16103,72944,1,vessel modernization,1608000376,MICHOACAN DE OCAMPO,VENUSTIANO CARRANZA,LA PALMA (LA PALMA DE JESUS),16,3609,1863,1746,-102.761675,20.148706666666666
161100006,16110,49654,1,vessel modernization,1605000163,MICHOACAN DE OCAMPO,ZINAPECUARO,BOCANEO (SAN PEDRO),16,2284,1197,1087,-100.81844,19.838494999999998
161100009,16110,54274,1,vessel modernization,1605000445,MICHOACAN DE OCAMPO,ZINAPECUARO,COLONIA DE CORO,16,410,213,197,-100.9092425,19.88075027777778
161100009,16110,259366,5,vessel modernization,1605031259,MICHOACAN DE OCAMPO,ZINAPECUARO,COLONIA DE CORO,16,410,213,197,-100.9092425,19.88075027777778
161100011,16110,285157,6,vessel modernization,1605000254,MICHOACAN DE OCAMPO,ZINAPECUARO,SAN BARTOLOME CORO,16,521,273,248,-100.87532222222221,19.89453027777778
161100011,16110,973780,19,vessel modernization,1605000262,MICHOACAN DE OCAMPO,ZINAPECUARO,SAN BARTOLOME CORO,16,521,273,248,-100.87532222222221,19.89453027777778
161100014,16110,157660,3,vessel modernization,1605000197,MICHOACAN DE OCAMPO,ZINAPECUARO,QUERENDARO [ESTACION],16,2175,1089,1086,-100.94511194444445,19.88114388888889
161100014,16110,308060,6,vessel modernization,1605000452,MICHOACAN DE OCAMPO,ZINAPECUARO,QUERENDARO [ESTACION],16,2175,1089,1086,-100.94511194444445,19.88114388888889
161100038,16110,205206,4,vessel modernization,1605000445,MICHOACAN DE OCAMPO,ZINAPECUARO,SAN BERNARDO,16,339,177,162,-100.91104472222223,19.881095000000002
161100042,16110,397232,8,vessel modernization,1605000163,MICHOACAN DE OCAMPO,ZINAPECUARO,SANTA CLARA DEL TULE,16,1462,743,719,-100.82629,19.8223825
161120021,16112,24225,1,vessel modernization,1602000057,MICHOACAN DE OCAMPO,ZITACUARO,LA ENCARNACION,16,1819,927,892,-100.39315388888889,19.411447222222222
161120021,16112,164816,7,vessel modernization,NA,MICHOACAN DE OCAMPO,ZITACUARO,LA ENCARNACION,16,1819,927,892,-100.39315388888889,19.411447222222222
161120040,16112,45051,2,vessel modernization,NA,MICHOACAN DE OCAMPO,ZITACUARO,LA PALMA,16,969,500,469,-100.37950749999999,19.3981275
170150001,17015,76500,3,vessel modernization,1700000605,MORELOS,MIACATLAN,MIACATLAN,17,7466,3857,3609,-99.36026527777777,18.769982499999998
170150004,17015,306000,12,vessel modernization,1700000605,NA,NA,NA,NA,NA,NA,NA,NA,NA
170150010,17015,51000,2,vessel modernization,1700000605,MORELOS,MIACATLAN,EL RODEO,17,1436,721,715,-99.32189777777778,18.779308888888888
170170007,17017,112404,6,vessel modernization,1700000175,MORELOS,PUENTE DE IXTLA,TILZAPOTLA,17,4932,2543,2389,-99.27460555555555,18.48845138888889
170280125,17028,25500,1,vessel modernization,1700000605,MORELOS,XOCHITEPEC,BUENAVISTA,17,107,61,46,-99.27672277777778,18.72803083333333
180040001,18004,179010,1,vessel modernization,1801000223,NAYARIT,COMPOSTELA,COMPOSTELA,18,20322,10479,9843,-104.90059722222223,21.237529722222224
180040001,18004,89589,1,vessel modernization,1801000397,NAYARIT,COMPOSTELA,COMPOSTELA,18,20322,10479,9843,-104.90059722222223,21.237529722222224
