NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,year
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,84000,12,bienpesca,1201007612,2015
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,259000,37,bienpesca,1201007612,2016
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,217000,31,bienpesca,1201007612,2017
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,294000,42,bienpesca,1201007612,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,158400,22,bienpesca,1201007612,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201007760,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21000,3,bienpesca,1201007885,2015
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21000,3,bienpesca,1201007885,2016
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21600,3,bienpesca,1201007893,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,108000,15,bienpesca,1201007901,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21000,3,bienpesca,1201007935,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,28800,4,bienpesca,1201007935,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008032,2017
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008230,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201008305,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008321,2017
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008461,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,70000,10,bienpesca,1201008493,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,108000,15,bienpesca,1201008493,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21600,3,bienpesca,1201008628,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,21600,3,bienpesca,1201008651,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008685,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201008685,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008693,2017
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201008727,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,8000,1,bienpesca,1201008768,2014
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008768,2016
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201008784,2015
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,14400,2,bienpesca,1201008784,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201008875,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201008933,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1201009030,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7000,1,bienpesca,1201009063,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,14000,2,bienpesca,1201009071,2016
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,14400,2,bienpesca,1201009071,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,14000,2,bienpesca,1201009154,2015
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,14400,2,bienpesca,1201009303,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,42000,6,bienpesca,1201009500,2018
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,7200,1,bienpesca,1205000100,2019
GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,12,120010001,12001,8000,1,bienpesca,1205001868,2014
JALISCO,ACATIC,ACATIC,14,140010001,14001,7200,1,bienpesca,1404000380,2019
JALISCO,ACATIC,ACATIC,14,140010001,14001,50400,7,bienpesca,1404003871,2019
JALISCO,ACATLAN DE JUAREZ,ACATLAN DE JUAREZ,14,140020001,14002,8000,1,bienpesca,1404002204,2014
VERACRUZ,PASO DE OVEJAS,ACAZONICA,NA,NA,NA,7200,1,bienpesca,3011012931,2019
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,7000,1,bienpesca,2602001402,2018
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,32000,4,bienpesca,2602007102,2014
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,28000,4,bienpesca,2602007102,2015
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,49000,7,bienpesca,2602007102,2016
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,14000,2,bienpesca,2602007102,2017
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,7000,1,bienpesca,2602009405,2015
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,7000,1,bienpesca,2602009405,2016
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,7000,1,bienpesca,2602009405,2017
SONORA,BENITO JUAREZ,ACEITUNITAS (SUBE Y BAJA),26,260710140,26071,14000,2,bienpesca,2602401057,2016
SONORA,BENITO JUAREZ,ACEITUNITAS SUBE Y BAJA,NA,NA,NA,7200,1,bienpesca,2602001402,2019
SONORA,BENITO JUAREZ,ACEITUNITAS SUBE Y BAJA,NA,NA,NA,7200,1,bienpesca,2602007102,2019
SONORA,PUERTO PENASCO,ACEVES,26,260480163,26048,7000,1,bienpesca,2607002652,2015
SONORA,PUERTO PENASCO,ACEVES,26,260480163,26048,7000,1,bienpesca,2607100043,2015
SONORA,ACONCHI,ACONCHI,26,260010001,26001,7000,1,bienpesca,2604011458,2018
SONORA,ACONCHI,ACONCHI,26,260010001,26001,7000,1,bienpesca,2604011557,2018
VERACRUZ,ACTOPAN,ACTOPAN,NA,NA,NA,14000,2,bienpesca,3011011446,2018
SINALOA,ROSARIO,ACUEDUCTO,25,250140525,25014,7000,1,bienpesca,2510000801,2016
SINALOA,ROSARIO,ACUEDUCTO,25,250140525,25014,14000,2,bienpesca,2510000801,2017
SINALOA,ROSARIO,ACUEDUCTO,25,250140525,25014,7000,1,bienpesca,2510000801,2018
MICHOACAN,ACUITZIO,ACUITZIO DEL CANJE,NA,NA,NA,14000,2,bienpesca,1602001271,2017
MICHOACAN,ACUITZIO,ACUITZIO DEL CANJE,NA,NA,NA,7000,1,bienpesca,1602001271,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3001007230,2016
VERACRUZ,ACULA,ACULA,NA,NA,NA,7200,1,bienpesca,3001007230,2019
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3001008014,2017
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3001008014,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,35000,5,bienpesca,3001009442,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,24000,3,bienpesca,3009004551,2014
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3009004551,2017
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3009004551,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,16000,2,bienpesca,3009004585,2014
VERACRUZ,ACULA,ACULA,NA,NA,NA,35000,5,bienpesca,3009004585,2016
VERACRUZ,ACULA,ACULA,NA,NA,NA,14000,2,bienpesca,3009004585,2017
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3009004585,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3009005483,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,7200,1,bienpesca,3009005483,2019
VERACRUZ,ACULA,ACULA,NA,NA,NA,32000,4,bienpesca,3009006291,2014
VERACRUZ,ACULA,ACULA,NA,NA,NA,7000,1,bienpesca,3009006291,2016
VERACRUZ,ACULA,ACULA,NA,NA,NA,14000,2,bienpesca,3009006291,2017
VERACRUZ,ACULA,ACULA,NA,NA,NA,14000,2,bienpesca,3009006291,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,14000,2,bienpesca,3009006325,2017
VERACRUZ,ACULA,ACULA,NA,NA,NA,14000,2,bienpesca,3009006325,2018
VERACRUZ,ACULA,ACULA,NA,NA,NA,7200,1,bienpesca,3011012204,2019
SONORA,GUAYMAS,ADOLFO DE LA HUERTA,26,260290002,26029,7200,1,bienpesca,2508005382,2019
SONORA,GUAYMAS,ADOLFO DE LA HUERTA,26,260290002,26029,7000,1,bienpesca,2604006458,2016
SONORA,GUAYMAS,ADOLFO DE LA HUERTA,26,260290002,26029,7000,1,bienpesca,2604007027,2016
SONORA,GUAYMAS,ADOLFO DE LA HUERTA,26,260290002,26029,7200,1,bienpesca,2604011409,2019
CHIAPAS,ACALA,ADOLFO LOPEZ MATEOS,07,070020002,07002,14400,2,bienpesca,709000194,2019
TABASCO,CENTLA,ADOLFO LOPEZ MATEOS,27,270030241,27003,7200,1,bienpesca,2701003713,2019
VERACRUZ,PANUCO,ADOLFO LOPEZ MATEOS,NA,NA,NA,7200,1,bienpesca,3013001486,2019
YUCATAN,TIZIMIN,ADOLFO LOPEZ MATEOS,31,310960436,31096,7000,1,bienpesca,3103000307,2015
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,133000,19,bienpesca,2507000012,2015
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,259000,37,bienpesca,2507000012,2016
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,294000,42,bienpesca,2507000012,2017
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,182000,26,bienpesca,2507000012,2018
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,7000,1,bienpesca,2507000475,2016
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS (JAHUARA SEGUNDO),25,250100102,25010,7000,1,bienpesca,2507000475,2017
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS JAHUARA SEGUNDO,NA,NA,NA,223200,31,bienpesca,2507000012,2019
SINALOA,EL FUERTE,ADOLFO LOPEZ MATEOS JAHUARA SEGUNDO,NA,NA,NA,7200,1,bienpesca,2507002653,2019
MICHOACAN,ALVARO OBREGON,ADOLFO RUIZ CORTINES,NA,NA,NA,72000,9,bienpesca,1605000767,2014
MICHOACAN,ALVARO OBREGON,ADOLFO RUIZ CORTINES,NA,NA,NA,43200,6,bienpesca,1605000767,2019
SINALOA,GUASAVE,ADOLFO RUIZ CORTINES,25,250110035,25011,7000,1,bienpesca,2505002218,2015
SINALOA,GUASAVE,ADOLFO RUIZ CORTINES,25,250110035,25011,28800,4,bienpesca,2505005930,2019
VERACRUZ,PAPANTLA,ADOLFO RUIZ CORTINES,NA,NA,NA,7000,1,bienpesca,3007000783,2017
TAMAULIPAS,SAN FERNANDO,ADOLFO RUIZ CORTINES,NA,NA,NA,21000,3,bienpesca,2807000423,2016
SONORA,NAVOJOA,AGIABAMPO,26,260420002,26042,7000,1,bienpesca,2610000024,2017
SONORA,NAVOJOA,AGIABAMPO,26,260420209,26042,7000,1,bienpesca,2610000024,2017
SONORA,NAVOJOA,AGIABAMPO,26,260420002,26042,7200,1,bienpesca,2610000024,2019
SONORA,NAVOJOA,AGIABAMPO,26,260420209,26042,7200,1,bienpesca,2610000024,2019
SINALOA,HUATABAMPO,AGIABAMPO NO DOS EL CAMPITO,NA,NA,NA,72000,10,bienpesca,2507000475,2019
SINALOA,HUATABAMPO,AGIABAMPO NO DOS EL CAMPITO,NA,NA,NA,7200,1,bienpesca,2507000806,2019
SINALOA,HUATABAMPO,AGIABAMPO NO DOS EL CAMPITO,NA,NA,NA,7200,1,bienpesca,2507000830,2019
SINALOA,HUATABAMPO,AGIABAMPO NO DOS EL CAMPITO,NA,NA,NA,43200,6,bienpesca,2507000996,2019
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,16000,2,bienpesca,2507000475,2014
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,175000,25,bienpesca,2507000475,2016
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,133000,19,bienpesca,2507000475,2017
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,98000,14,bienpesca,2507000475,2018
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,14000,2,bienpesca,2507000806,2016
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,7000,1,bienpesca,2507000806,2017
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,98000,14,bienpesca,2507000996,2016
SINALOA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),NA,NA,NA,49000,7,bienpesca,2507000996,2017
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,32000,4,bienpesca,2507000475,2014
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,14000,2,bienpesca,2507000475,2017
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,7200,1,bienpesca,2507000475,2019
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,21000,3,bienpesca,2507000996,2017
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,14000,2,bienpesca,2607000029,2017
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,7000,1,bienpesca,2607000029,2018
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,8000,1,bienpesca,2610000024,2014
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,7000,1,bienpesca,2610000024,2015
SONORA,HUATABAMPO,AGIABAMPO NUMERO DOS (EL CAMPITO),26,260330180,26033,7000,1,bienpesca,2610000024,2016
SINALOA,HUATABAMPO,AGIABAMPO UNO,NA,NA,NA,7200,1,bienpesca,2507000996,2019
SINALOA,HUATABAMPO,AGIABAMPO UNO,NA,NA,NA,7200,1,bienpesca,2610000024,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,152000,19,bienpesca,2607000029,2014
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,140000,20,bienpesca,2607000029,2015
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,238000,34,bienpesca,2607000029,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,140000,20,bienpesca,2607000029,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,119000,17,bienpesca,2607000029,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,172800,24,bienpesca,2607000029,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,16000,2,bienpesca,2609000050,2014
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21000,3,bienpesca,2609000050,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,7000,1,bienpesca,2609000050,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,14400,2,bienpesca,2609000050,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21000,3,bienpesca,2609001314,2015
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,56000,8,bienpesca,2609001314,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,77000,11,bienpesca,2609001314,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,63000,9,bienpesca,2609001314,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,72000,10,bienpesca,2609001314,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21000,3,bienpesca,2609003427,2015
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,35000,5,bienpesca,2609003427,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,28000,4,bienpesca,2609003427,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21000,3,bienpesca,2609003427,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21600,3,bienpesca,2609003427,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,77000,11,bienpesca,2609014309,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,49000,7,bienpesca,2609014309,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,49000,7,bienpesca,2609014309,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21600,3,bienpesca,2609014309,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,21000,3,bienpesca,2609014507,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,28000,4,bienpesca,2609014507,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,36000,5,bienpesca,2609014507,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,80000,10,bienpesca,2610000024,2014
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,70000,10,bienpesca,2610000024,2015
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,203000,29,bienpesca,2610000024,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,175000,25,bienpesca,2610000024,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,140000,20,bienpesca,2610000024,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,151200,21,bienpesca,2610000024,2019
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,48000,6,bienpesca,2610000107,2014
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,70000,10,bienpesca,2610000107,2015
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,147000,21,bienpesca,2610000107,2016
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,91000,13,bienpesca,2610000107,2017
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,70000,10,bienpesca,2610000107,2018
SONORA,HUATABAMPO,AGIABAMPO UNO,26,260330002,26033,100800,14,bienpesca,2610000107,2019
SINALOA,CULIACAN,AGRICOLA AGUA NUEVA,NA,NA,NA,7200,1,bienpesca,2507005102,2019
GUERRERO,ACAPULCO DE JUAREZ,AGROPECUARIA,NA,NA,NA,7000,1,bienpesca,1201000260,2017
GUERRERO,ACAPULCO DE JUAREZ,AGROPECUARIA,NA,NA,NA,7200,1,bienpesca,1201007901,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,16000,2,bienpesca,305000135,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,16000,2,bienpesca,305000135,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,98000,14,bienpesca,305000135,2015
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,98000,14,bienpesca,305000135,2015
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,112000,16,bienpesca,305000135,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,112000,16,bienpesca,305000135,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,77000,11,bienpesca,305000135,2017
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,77000,11,bienpesca,305000135,2017
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,140000,20,bienpesca,305000135,2018
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,140000,20,bienpesca,305000135,2018
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,57600,8,bienpesca,305000135,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,57600,8,bienpesca,305000135,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7000,1,bienpesca,305001257,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7000,1,bienpesca,305001257,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7200,1,bienpesca,305001257,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7200,1,bienpesca,305001257,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,24000,3,bienpesca,305003188,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,24000,3,bienpesca,305003188,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,8000,1,bienpesca,305004459,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,8000,1,bienpesca,305004459,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,8000,1,bienpesca,305005795,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,8000,1,bienpesca,305005795,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7200,1,bienpesca,305005795,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7200,1,bienpesca,305005795,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7200,1,bienpesca,305005878,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7200,1,bienpesca,305005878,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,8000,1,bienpesca,305005894,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,8000,1,bienpesca,305005894,2014
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7000,1,bienpesca,305005894,2015
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7000,1,bienpesca,305005894,2015
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,21000,3,bienpesca,305006025,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,21000,3,bienpesca,305006025,2016
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,14400,2,bienpesca,305006397,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,14400,2,bienpesca,305006397,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,7200,1,bienpesca,305007585,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,7200,1,bienpesca,305007585,2019
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030020,03003,14000,2,bienpesca,305008041,2015
BAJA CALIFORNIA SUR,LA PAZ,AGUA AMARGA,03,030030336,03003,14000,2,bienpesca,305008041,2015
SINALOA,GUASAVE,AGUA BLANCA,25,250111240,25011,7200,1,bienpesca,2505000238,2019
MICHOACAN,LA HUACANA,AGUA BLANCA,NA,NA,NA,8000,1,bienpesca,1602000851,2014
OAXACA,SANTA MARIA TONAMECA,AGUA BLANCA,20,204390131,20439,7200,1,bienpesca,2003000144,2019
NAYARIT,DEL NAYAR,AGUA CALIENTE,18,180090626,18009,7000,1,bienpesca,1804001228,2018
NAYARIT,DEL NAYAR,AGUA CALIENTE,18,180091137,18009,7000,1,bienpesca,1804001228,2018
NAYARIT,DEL NAYAR,AGUA CALIENTE,18,180090626,18009,7200,1,bienpesca,1804001228,2019
NAYARIT,DEL NAYAR,AGUA CALIENTE,18,180091137,18009,7200,1,bienpesca,1804001228,2019
SINALOA,NOGALES,AGUA CALIENTE,NA,NA,NA,7000,1,bienpesca,2511001063,2018
JALISCO,OCOTLAN,AGUA CALIENTE,14,140630062,14063,8000,1,bienpesca,1405002955,2014
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,7000,1,bienpesca,1403002627,2017
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,7000,1,bienpesca,1405002856,2016
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,48000,6,bienpesca,1405002872,2014
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,63000,9,bienpesca,1405002872,2015
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,98000,14,bienpesca,1405002872,2016
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,49000,7,bienpesca,1405002872,2017
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,63000,9,bienpesca,1405002872,2018
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,86400,12,bienpesca,1405002872,2019
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,40000,5,bienpesca,1405003144,2014
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,28000,4,bienpesca,1405003144,2015
JALISCO,PONCITLAN,AGUA CALIENTE,14,140660002,14066,49000,7,bienpesca,1405003144,2016
